equipment_type,weapon_id,save_level,display_level,slots,source
10,62,3,4,1,mhxx-romfs-native-table
10,62,4,5,1,mhxx-romfs-native-table
10,62,5,6,1,mhxx-romfs-native-table
10,62,6,7,1,mhxx-romfs-native-table
10,62,7,8,1,mhxx-romfs-native-table
10,63,0,1,1,mhxx-romfs-native-table
10,63,1,2,1,mhxx-romfs-native-table
10,63,2,3,1,mhxx-romfs-native-table
10,63,3,4,1,mhxx-romfs-native-table
10,63,4,5,1,mhxx-romfs-native-table
10,63,5,6,1,mhxx-romfs-native-table
10,63,6,7,1,mhxx-romfs-native-table
10,64,0,1,1,mhxx-romfs-native-table
10,64,1,2,1,mhxx-romfs-native-table
10,64,2,3,1,mhxx-romfs-native-table
10,64,3,4,1,mhxx-romfs-native-table
10,64,4,5,1,mhxx-romfs-native-table
10,64,5,6,1,mhxx-romfs-native-table
10,64,6,7,1,mhxx-romfs-native-table
10,65,0,1,2,mhxx-romfs-native-table
10,65,1,2,2,mhxx-romfs-native-table
10,65,2,3,2,mhxx-romfs-native-table
10,65,3,4,2,mhxx-romfs-native-table
10,65,4,5,2,mhxx-romfs-native-table
10,66,0,1,0,mhxx-romfs-native-table
10,66,1,2,0,mhxx-romfs-native-table
10,66,2,3,0,mhxx-romfs-native-table
10,66,3,4,0,mhxx-romfs-native-table
10,66,4,5,0,mhxx-romfs-native-table
10,67,0,1,1,mhxx-romfs-native-table
10,67,1,2,1,mhxx-romfs-native-table
10,67,2,3,2,mhxx-romfs-native-table
10,67,3,4,2,mhxx-romfs-native-table
10,67,4,5,2,mhxx-romfs-native-table
10,68,0,1,0,mhxx-romfs-native-table
10,68,1,2,0,mhxx-romfs-native-table
10,68,2,3,0,mhxx-romfs-native-table
10,68,3,4,0,mhxx-romfs-native-table
10,68,4,5,0,mhxx-romfs-native-table
10,69,0,1,0,mhxx-romfs-native-table
10,69,1,2,0,mhxx-romfs-native-table
10,69,2,3,0,mhxx-romfs-native-table
10,70,0,1,0,mhxx-romfs-native-table
10,70,1,2,0,mhxx-romfs-native-table
10,70,2,3,0,mhxx-romfs-native-table
10,70,3,4,0,mhxx-romfs-native-table
10,70,4,5,0,mhxx-romfs-native-table
10,70,5,6,0,mhxx-romfs-native-table
10,71,0,1,0,mhxx-romfs-native-table
10,71,1,2,0,mhxx-romfs-native-table
10,71,2,3,1,mhxx-romfs-native-table
10,71,3,4,1,mhxx-romfs-native-table
10,71,4,5,1,mhxx-romfs-native-table
10,71,5,6,1,mhxx-romfs-native-table
10,72,0,1,0,mhxx-romfs-native-table
10,72,1,2,0,mhxx-romfs-native-table
10,72,2,3,0,mhxx-romfs-native-table
10,72,3,4,0,mhxx-romfs-native-table
10,72,4,5,0,mhxx-romfs-native-table
10,72,5,6,0,mhxx-romfs-native-table
10,72,6,7,0,mhxx-romfs-native-table
10,73,0,1,2,mhxx-romfs-native-table
10,73,1,2,2,mhxx-romfs-native-table
10,73,2,3,2,mhxx-romfs-native-table
10,73,3,4,2,mhxx-romfs-native-table
10,73,4,5,2,mhxx-romfs-native-table
10,74,0,1,1,mhxx-romfs-native-table
10,74,1,2,1,mhxx-romfs-native-table
10,74,2,3,1,mhxx-romfs-native-table
10,74,3,4,1,mhxx-romfs-native-table
10,74,4,5,1,mhxx-romfs-native-table
10,75,0,1,2,mhxx-romfs-native-table
10,75,1,2,2,mhxx-romfs-native-table
10,75,2,3,2,mhxx-romfs-native-table
10,75,3,4,3,mhxx-romfs-native-table
10,75,4,5,3,mhxx-romfs-native-table
10,75,5,6,3,mhxx-romfs-native-table
10,75,6,7,3,mhxx-romfs-native-table
10,75,7,8,3,mhxx-romfs-native-table
10,76,0,1,0,mhxx-romfs-native-table
10,76,1,2,0,mhxx-romfs-native-table
10,76,2,3,0,mhxx-romfs-native-table
10,76,3,4,0,mhxx-romfs-native-table
10,76,4,5,0,mhxx-romfs-native-table
10,76,5,6,0,mhxx-romfs-native-table
10,76,6,7,0,mhxx-romfs-native-table
10,77,0,1,0,mhxx-romfs-native-table
10,77,1,2,0,mhxx-romfs-native-table
10,77,2,3,0,mhxx-romfs-native-table
10,77,3,4,0,mhxx-romfs-native-table
10,77,4,5,0,mhxx-romfs-native-table
10,77,5,6,1,mhxx-romfs-native-table
10,77,6,7,1,mhxx-romfs-native-table
10,77,7,8,2,mhxx-romfs-native-table
10,78,0,1,0,mhxx-romfs-native-table
10,78,1,2,0,mhxx-romfs-native-table
10,78,2,3,0,mhxx-romfs-native-table
10,78,3,4,0,mhxx-romfs-native-table
10,78,4,5,0,mhxx-romfs-native-table
10,78,5,6,0,mhxx-romfs-native-table
10,79,0,1,3,mhxx-romfs-native-table
10,79,1,2,3,mhxx-romfs-native-table
10,79,2,3,3,mhxx-romfs-native-table
10,79,3,4,3,mhxx-romfs-native-table
10,79,4,5,3,mhxx-romfs-native-table
10,79,5,6,3,mhxx-romfs-native-table
10,79,6,7,3,mhxx-romfs-native-table
10,80,0,1,0,mhxx-romfs-native-table
10,80,1,2,0,mhxx-romfs-native-table
10,80,2,3,0,mhxx-romfs-native-table
10,80,3,4,0,mhxx-romfs-native-table
10,80,4,5,0,mhxx-romfs-native-table
10,80,5,6,0,mhxx-romfs-native-table
10,81,0,1,2,mhxx-romfs-native-table
10,81,1,2,3,mhxx-romfs-native-table
10,81,2,3,3,mhxx-romfs-native-table
10,81,3,4,3,mhxx-romfs-native-table
10,81,4,5,3,mhxx-romfs-native-table
10,81,5,6,3,mhxx-romfs-native-table
10,82,0,1,2,mhxx-romfs-native-table
10,82,1,2,2,mhxx-romfs-native-table
10,82,2,3,2,mhxx-romfs-native-table
10,82,3,4,2,mhxx-romfs-native-table
10,82,4,5,2,mhxx-romfs-native-table
10,82,5,6,2,mhxx-romfs-native-table
10,83,0,1,2,mhxx-romfs-native-table
10,83,1,2,2,mhxx-romfs-native-table
10,83,2,3,2,mhxx-romfs-native-table
10,83,3,4,2,mhxx-romfs-native-table
10,83,4,5,2,mhxx-romfs-native-table
10,83,5,6,2,mhxx-romfs-native-table
10,84,0,1,2,mhxx-romfs-native-table
10,84,1,2,2,mhxx-romfs-native-table
10,84,2,3,3,mhxx-romfs-native-table
10,84,3,4,3,mhxx-romfs-native-table
10,84,4,5,3,mhxx-romfs-native-table
10,84,5,6,3,mhxx-romfs-native-table
10,85,0,1,2,mhxx-romfs-native-table
10,85,1,2,2,mhxx-romfs-native-table
10,85,2,3,2,mhxx-romfs-native-table
10,85,3,4,2,mhxx-romfs-native-table
10,85,4,5,2,mhxx-romfs-native-table
10,85,5,6,2,mhxx-romfs-native-table
10,86,0,1,0,mhxx-romfs-native-table
10,86,1,2,0,mhxx-romfs-native-table
10,86,2,3,0,mhxx-romfs-native-table
10,86,3,4,0,mhxx-romfs-native-table
10,86,4,5,0,mhxx-romfs-native-table
10,86,5,6,0,mhxx-romfs-native-table
10,87,0,1,0,mhxx-romfs-native-table
10,87,1,2,0,mhxx-romfs-native-table
10,87,2,3,0,mhxx-romfs-native-table
10,87,3,4,1,mhxx-romfs-native-table
10,87,4,5,1,mhxx-romfs-native-table
10,88,0,1,0,mhxx-romfs-native-table
10,88,1,2,0,mhxx-romfs-native-table
10,88,2,3,0,mhxx-romfs-native-table
10,88,3,4,0,mhxx-romfs-native-table
10,88,4,5,0,mhxx-romfs-native-table
10,88,5,6,0,mhxx-romfs-native-table
10,88,6,7,0,mhxx-romfs-native-table
10,89,0,1,2,mhxx-romfs-native-table
10,89,1,2,2,mhxx-romfs-native-table
10,89,2,3,2,mhxx-romfs-native-table
10,89,3,4,2,mhxx-romfs-native-table
10,89,4,5,2,mhxx-romfs-native-table
10,89,5,6,2,mhxx-romfs-native-table
10,90,0,1,3,mhxx-romfs-native-table
10,90,1,2,3,mhxx-romfs-native-table
10,90,2,3,3,mhxx-romfs-native-table
10,90,3,4,3,mhxx-romfs-native-table
10,90,4,5,3,mhxx-romfs-native-table
10,91,0,1,0,mhxx-romfs-native-table
10,91,1,2,0,mhxx-romfs-native-table
10,91,2,3,0,mhxx-romfs-native-table
10,91,3,4,0,mhxx-romfs-native-table
10,91,4,5,0,mhxx-romfs-native-table
10,91,5,6,0,mhxx-romfs-native-table
10,91,6,7,0,mhxx-romfs-native-table
10,91,7,8,0,mhxx-romfs-native-table
10,91,8,9,0,mhxx-romfs-native-table
10,91,9,10,0,mhxx-romfs-native-table
10,91,10,11,0,mhxx-romfs-native-table
10,91,11,12,0,mhxx-romfs-native-table
10,91,12,13,0,mhxx-romfs-native-table
10,91,13,14,0,mhxx-romfs-native-table
10,91,14,15,0,mhxx-romfs-native-table
10,92,0,1,0,mhxx-romfs-native-table
10,92,1,2,0,mhxx-romfs-native-table
10,92,2,3,0,mhxx-romfs-native-table
10,92,3,4,0,mhxx-romfs-native-table
10,92,4,5,0,mhxx-romfs-native-table
10,92,5,6,0,mhxx-romfs-native-table
10,92,6,7,0,mhxx-romfs-native-table
10,92,7,8,0,mhxx-romfs-native-table
10,92,8,9,0,mhxx-romfs-native-table
10,92,9,10,0,mhxx-romfs-native-table
10,92,10,11,0,mhxx-romfs-native-table
10,92,11,12,0,mhxx-romfs-native-table
10,92,12,13,0,mhxx-romfs-native-table
10,92,13,14,0,mhxx-romfs-native-table
10,92,14,15,0,mhxx-romfs-native-table
10,93,0,1,0,mhxx-romfs-native-table
10,93,1,2,0,mhxx-romfs-native-table
10,93,2,3,0,mhxx-romfs-native-table
10,93,3,4,0,mhxx-romfs-native-table
10,93,4,5,0,mhxx-romfs-native-table
10,93,5,6,0,mhxx-romfs-native-table
10,93,6,7,0,mhxx-romfs-native-table
10,93,7,8,0,mhxx-romfs-native-table
10,93,8,9,0,mhxx-romfs-native-table
10,93,9,10,0,mhxx-romfs-native-table
10,93,10,11,0,mhxx-romfs-native-table
10,93,11,12,0,mhxx-romfs-native-table
10,93,12,13,0,mhxx-romfs-native-table
10,93,13,14,0,mhxx-romfs-native-table
10,93,14,15,0,mhxx-romfs-native-table
10,94,0,1,0,mhxx-romfs-native-table
10,94,1,2,0,mhxx-romfs-native-table
10,94,2,3,0,mhxx-romfs-native-table
10,94,3,4,0,mhxx-romfs-native-table
10,94,4,5,0,mhxx-romfs-native-table
10,94,5,6,0,mhxx-romfs-native-table
10,94,6,7,0,mhxx-romfs-native-table
10,94,7,8,0,mhxx-romfs-native-table
10,94,8,9,0,mhxx-romfs-native-table
10,94,9,10,0,mhxx-romfs-native-table
10,94,10,11,0,mhxx-romfs-native-table
10,94,11,12,0,mhxx-romfs-native-table
10,94,12,13,0,mhxx-romfs-native-table
10,94,13,14,0,mhxx-romfs-native-table
10,94,14,15,0,mhxx-romfs-native-table
10,95,0,1,0,mhxx-romfs-native-table
10,95,1,2,0,mhxx-romfs-native-table
10,95,2,3,0,mhxx-romfs-native-table
10,95,3,4,0,mhxx-romfs-native-table
10,95,4,5,0,mhxx-romfs-native-table
10,95,5,6,0,mhxx-romfs-native-table
10,95,6,7,0,mhxx-romfs-native-table
10,95,7,8,0,mhxx-romfs-native-table
10,95,8,9,0,mhxx-romfs-native-table
10,95,9,10,0,mhxx-romfs-native-table
10,95,10,11,0,mhxx-romfs-native-table
10,95,11,12,0,mhxx-romfs-native-table
10,95,12,13,0,mhxx-romfs-native-table
10,95,13,14,0,mhxx-romfs-native-table
10,95,14,15,0,mhxx-romfs-native-table
10,96,0,1,0,mhxx-romfs-native-table
10,96,1,2,0,mhxx-romfs-native-table
10,96,2,3,0,mhxx-romfs-native-table
10,96,3,4,0,mhxx-romfs-native-table
10,96,4,5,0,mhxx-romfs-native-table
10,96,5,6,0,mhxx-romfs-native-table
10,96,6,7,0,mhxx-romfs-native-table
10,96,7,8,0,mhxx-romfs-native-table
10,96,8,9,0,mhxx-romfs-native-table
10,96,9,10,0,mhxx-romfs-native-table
10,96,10,11,0,mhxx-romfs-native-table
10,96,11,12,0,mhxx-romfs-native-table
10,96,12,13,0,mhxx-romfs-native-table
10,96,13,14,0,mhxx-romfs-native-table
10,96,14,15,0,mhxx-romfs-native-table
10,97,0,1,0,mhxx-romfs-native-table
10,97,1,2,0,mhxx-romfs-native-table
10,97,2,3,0,mhxx-romfs-native-table
10,97,3,4,0,mhxx-romfs-native-table
10,97,4,5,0,mhxx-romfs-native-table
10,97,5,6,0,mhxx-romfs-native-table
10,97,6,7,0,mhxx-romfs-native-table
10,97,7,8,0,mhxx-romfs-native-table
10,97,8,9,0,mhxx-romfs-native-table
10,97,9,10,0,mhxx-romfs-native-table
10,97,10,11,0,mhxx-romfs-native-table
10,97,11,12,0,mhxx-romfs-native-table
10,97,12,13,0,mhxx-romfs-native-table
10,97,13,14,0,mhxx-romfs-native-table
10,97,14,15,0,mhxx-romfs-native-table
10,98,0,1,0,mhxx-romfs-native-table
10,98,1,2,0,mhxx-romfs-native-table
10,98,2,3,0,mhxx-romfs-native-table
10,98,3,4,0,mhxx-romfs-native-table
10,98,4,5,0,mhxx-romfs-native-table
10,98,5,6,0,mhxx-romfs-native-table
10,98,6,7,0,mhxx-romfs-native-table
10,98,7,8,0,mhxx-romfs-native-table
10,98,8,9,0,mhxx-romfs-native-table
10,98,9,10,0,mhxx-romfs-native-table
10,98,10,11,0,mhxx-romfs-native-table
10,98,11,12,0,mhxx-romfs-native-table
10,98,12,13,0,mhxx-romfs-native-table
10,98,13,14,0,mhxx-romfs-native-table
10,98,14,15,0,mhxx-romfs-native-table
10,99,0,1,2,mhxx-romfs-native-table
10,99,1,2,2,mhxx-romfs-native-table
10,99,2,3,2,mhxx-romfs-native-table
10,99,3,4,2,mhxx-romfs-native-table
10,99,4,5,2,mhxx-romfs-native-table
10,100,0,1,3,mhxx-romfs-native-table
10,100,1,2,3,mhxx-romfs-native-table
10,100,2,3,3,mhxx-romfs-native-table
10,101,0,1,1,mhxx-romfs-native-table
10,101,1,2,1,mhxx-romfs-native-table
10,101,2,3,2,mhxx-romfs-native-table
10,101,3,4,2,mhxx-romfs-native-table
10,101,4,5,2,mhxx-romfs-native-table
10,101,5,6,2,mhxx-romfs-native-table
10,102,0,1,0,mhxx-romfs-native-table
10,102,1,2,0,mhxx-romfs-native-table
10,102,2,3,0,mhxx-romfs-native-table
10,102,3,4,0,mhxx-romfs-native-table
10,102,4,5,0,mhxx-romfs-native-table
10,103,0,1,0,mhxx-romfs-native-table
10,103,1,2,0,mhxx-romfs-native-table
10,103,2,3,0,mhxx-romfs-native-table
10,103,3,4,0,mhxx-romfs-native-table
10,103,4,5,0,mhxx-romfs-native-table
10,104,0,1,0,mhxx-romfs-native-table
10,104,1,2,0,mhxx-romfs-native-table
10,104,2,3,0,mhxx-romfs-native-table
10,104,3,4,0,mhxx-romfs-native-table
10,104,4,5,0,mhxx-romfs-native-table
10,105,0,1,0,mhxx-romfs-native-table
10,105,1,2,0,mhxx-romfs-native-table
10,105,2,3,0,mhxx-romfs-native-table
10,105,3,4,0,mhxx-romfs-native-table
10,105,4,5,0,mhxx-romfs-native-table
10,106,0,1,0,mhxx-romfs-native-table
10,106,1,2,0,mhxx-romfs-native-table
10,106,2,3,0,mhxx-romfs-native-table
10,106,3,4,0,mhxx-romfs-native-table
10,106,4,5,0,mhxx-romfs-native-table
10,107,0,1,0,mhxx-romfs-native-table
10,107,1,2,0,mhxx-romfs-native-table
10,107,2,3,0,mhxx-romfs-native-table
10,107,3,4,0,mhxx-romfs-native-table
10,107,4,5,0,mhxx-romfs-native-table
10,108,0,1,0,mhxx-romfs-native-table
10,108,1,2,0,mhxx-romfs-native-table
10,108,2,3,0,mhxx-romfs-native-table
10,109,0,1,3,mhxx-romfs-native-table
10,109,1,2,3,mhxx-romfs-native-table
10,109,2,3,3,mhxx-romfs-native-table
10,110,0,1,0,mhxx-romfs-native-table
10,110,1,2,0,mhxx-romfs-native-table
10,110,2,3,0,mhxx-romfs-native-table
10,111,0,1,2,mhxx-romfs-native-table
10,111,1,2,2,mhxx-romfs-native-table
10,111,2,3,2,mhxx-romfs-native-table
10,112,0,1,2,mhxx-romfs-native-table
10,112,1,2,2,mhxx-romfs-native-table
10,112,2,3,2,mhxx-romfs-native-table
10,113,0,1,0,mhxx-romfs-native-table
10,113,1,2,0,mhxx-romfs-native-table
10,113,2,3,0,mhxx-romfs-native-table
10,113,3,4,0,mhxx-romfs-native-table
10,113,4,5,0,mhxx-romfs-native-table
10,113,5,6,0,mhxx-romfs-native-table
10,114,0,1,0,mhxx-romfs-native-table
10,114,1,2,0,mhxx-romfs-native-table
10,114,2,3,0,mhxx-romfs-native-table
10,114,3,4,0,mhxx-romfs-native-table
10,114,4,5,0,mhxx-romfs-native-table
10,115,0,1,1,mhxx-romfs-native-table
10,115,1,2,1,mhxx-romfs-native-table
10,115,2,3,1,mhxx-romfs-native-table
10,115,3,4,1,mhxx-romfs-native-table
10,115,4,5,1,mhxx-romfs-native-table
10,116,0,1,2,mhxx-romfs-native-table
10,116,1,2,2,mhxx-romfs-native-table
10,116,2,3,2,mhxx-romfs-native-table
10,116,3,4,2,mhxx-romfs-native-table
10,116,4,5,2,mhxx-romfs-native-table
10,117,0,1,2,mhxx-romfs-native-table
10,117,1,2,2,mhxx-romfs-native-table
10,117,2,3,2,mhxx-romfs-native-table
10,117,3,4,2,mhxx-romfs-native-table
10,117,4,5,2,mhxx-romfs-native-table
10,117,5,6,2,mhxx-romfs-native-table
10,118,0,1,3,mhxx-romfs-native-table
10,118,1,2,3,mhxx-romfs-native-table
10,118,2,3,3,mhxx-romfs-native-table
10,118,3,4,3,mhxx-romfs-native-table
10,118,4,5,3,mhxx-romfs-native-table
10,118,5,6,3,mhxx-romfs-native-table
10,119,0,1,3,mhxx-romfs-native-table
10,119,1,2,3,mhxx-romfs-native-table
10,119,2,3,3,mhxx-romfs-native-table
10,119,3,4,3,mhxx-romfs-native-table
10,119,4,5,3,mhxx-romfs-native-table
10,119,5,6,3,mhxx-romfs-native-table
10,120,0,1,2,mhxx-romfs-native-table
10,120,1,2,2,mhxx-romfs-native-table
10,120,2,3,2,mhxx-romfs-native-table
10,121,0,1,3,mhxx-romfs-native-table
10,121,1,2,3,mhxx-romfs-native-table
10,121,2,3,3,mhxx-romfs-native-table
10,122,0,1,0,mhxx-romfs-native-table
10,122,1,2,0,mhxx-romfs-native-table
10,122,2,3,0,mhxx-romfs-native-table
10,123,0,1,1,mhxx-romfs-native-table
10,123,1,2,1,mhxx-romfs-native-table
10,123,2,3,2,mhxx-romfs-native-table
10,123,3,4,2,mhxx-romfs-native-table
10,123,4,5,3,mhxx-romfs-native-table
10,124,0,1,3,mhxx-romfs-native-table
10,124,1,2,3,mhxx-romfs-native-table
10,124,2,3,3,mhxx-romfs-native-table
10,125,0,1,3,mhxx-romfs-native-table
10,125,1,2,3,mhxx-romfs-native-table
10,125,2,3,3,mhxx-romfs-native-table
10,126,0,1,0,mhxx-romfs-native-table
10,126,1,2,0,mhxx-romfs-native-table
10,126,2,3,0,mhxx-romfs-native-table
11,0,0,1,0,mhxx-romfs-native-table
11,1,0,1,0,mhxx-romfs-native-table
11,1,1,2,0,mhxx-romfs-native-table
11,1,2,3,0,mhxx-romfs-native-table
11,1,3,4,0,mhxx-romfs-native-table
11,1,4,5,0,mhxx-romfs-native-table
11,1,5,6,0,mhxx-romfs-native-table
11,1,6,7,0,mhxx-romfs-native-table
11,1,7,8,0,mhxx-romfs-native-table
11,1,8,9,1,mhxx-romfs-native-table
11,1,9,10,2,mhxx-romfs-native-table
11,1,10,11,3,mhxx-romfs-native-table
11,2,0,1,2,mhxx-romfs-native-table
11,2,1,2,2,mhxx-romfs-native-table
11,2,2,3,2,mhxx-romfs-native-table
11,2,3,4,2,mhxx-romfs-native-table
11,2,4,5,2,mhxx-romfs-native-table
11,2,5,6,3,mhxx-romfs-native-table
11,3,0,1,0,mhxx-romfs-native-table
11,3,1,2,0,mhxx-romfs-native-table
11,3,2,3,0,mhxx-romfs-native-table
11,3,3,4,0,mhxx-romfs-native-table
11,3,4,5,0,mhxx-romfs-native-table
11,3,5,6,0,mhxx-romfs-native-table
11,4,0,1,0,mhxx-romfs-native-table
11,4,1,2,0,mhxx-romfs-native-table
11,4,2,3,0,mhxx-romfs-native-table
11,4,3,4,0,mhxx-romfs-native-table
11,4,4,5,0,mhxx-romfs-native-table
11,5,0,1,1,mhxx-romfs-native-table
11,5,1,2,1,mhxx-romfs-native-table
11,5,2,3,2,mhxx-romfs-native-table
11,5,3,4,2,mhxx-romfs-native-table
11,5,4,5,2,mhxx-romfs-native-table
11,5,5,6,3,mhxx-romfs-native-table
11,5,6,7,3,mhxx-romfs-native-table
11,5,7,8,3,mhxx-romfs-native-table
11,6,0,1,1,mhxx-romfs-native-table
11,6,1,2,1,mhxx-romfs-native-table
11,6,2,3,1,mhxx-romfs-native-table
11,6,3,4,1,mhxx-romfs-native-table
11,6,4,5,1,mhxx-romfs-native-table
11,6,5,6,1,mhxx-romfs-native-table
11,7,0,1,0,mhxx-romfs-native-table
11,7,1,2,0,mhxx-romfs-native-table
11,7,2,3,0,mhxx-romfs-native-table
11,7,3,4,0,mhxx-romfs-native-table
11,7,4,5,0,mhxx-romfs-native-table
11,7,5,6,1,mhxx-romfs-native-table
11,7,6,7,1,mhxx-romfs-native-table
11,8,0,1,0,mhxx-romfs-native-table
11,8,1,2,0,mhxx-romfs-native-table
11,8,2,3,0,mhxx-romfs-native-table
11,8,3,4,0,mhxx-romfs-native-table
11,8,4,5,0,mhxx-romfs-native-table
11,8,5,6,1,mhxx-romfs-native-table
11,8,6,7,1,mhxx-romfs-native-table
11,8,7,8,1,mhxx-romfs-native-table
11,9,0,1,0,mhxx-romfs-native-table
11,9,1,2,0,mhxx-romfs-native-table
11,9,2,3,0,mhxx-romfs-native-table
11,9,3,4,0,mhxx-romfs-native-table
11,9,4,5,0,mhxx-romfs-native-table
11,9,5,6,1,mhxx-romfs-native-table
11,9,6,7,1,mhxx-romfs-native-table
11,10,0,1,0,mhxx-romfs-native-table
11,10,1,2,0,mhxx-romfs-native-table
11,10,2,3,0,mhxx-romfs-native-table
11,10,3,4,0,mhxx-romfs-native-table
11,10,4,5,0,mhxx-romfs-native-table
11,11,0,1,0,mhxx-romfs-native-table
11,11,1,2,0,mhxx-romfs-native-table
11,11,2,3,0,mhxx-romfs-native-table
11,11,3,4,0,mhxx-romfs-native-table
11,11,4,5,1,mhxx-romfs-native-table
11,11,5,6,2,mhxx-romfs-native-table
11,12,0,1,0,mhxx-romfs-native-table
11,12,1,2,0,mhxx-romfs-native-table
11,12,2,3,0,mhxx-romfs-native-table
11,12,3,4,1,mhxx-romfs-native-table
11,12,4,5,1,mhxx-romfs-native-table
11,13,0,1,0,mhxx-romfs-native-table
11,13,1,2,0,mhxx-romfs-native-table
11,13,2,3,0,mhxx-romfs-native-table
11,13,3,4,0,mhxx-romfs-native-table
11,13,4,5,0,mhxx-romfs-native-table
11,13,5,6,0,mhxx-romfs-native-table
11,13,6,7,0,mhxx-romfs-native-table
11,13,7,8,0,mhxx-romfs-native-table
11,14,0,1,0,mhxx-romfs-native-table
11,14,1,2,0,mhxx-romfs-native-table
11,14,2,3,0,mhxx-romfs-native-table
11,14,3,4,0,mhxx-romfs-native-table
11,14,4,5,0,mhxx-romfs-native-table
11,14,5,6,0,mhxx-romfs-native-table
11,15,0,1,0,mhxx-romfs-native-table
11,15,1,2,0,mhxx-romfs-native-table
11,15,2,3,0,mhxx-romfs-native-table
11,15,3,4,0,mhxx-romfs-native-table
11,15,4,5,0,mhxx-romfs-native-table
11,15,5,6,0,mhxx-romfs-native-table
11,15,6,7,0,mhxx-romfs-native-table
11,15,7,8,0,mhxx-romfs-native-table
11,15,8,9,1,mhxx-romfs-native-table
11,15,9,10,2,mhxx-romfs-native-table
11,15,10,11,2,mhxx-romfs-native-table
11,16,0,1,0,mhxx-romfs-native-table
11,16,1,2,0,mhxx-romfs-native-table
11,16,2,3,0,mhxx-romfs-native-table
11,16,3,4,0,mhxx-romfs-native-table
11,16,4,5,0,mhxx-romfs-native-table
11,16,5,6,0,mhxx-romfs-native-table
11,17,0,1,1,mhxx-romfs-native-table
11,17,1,2,1,mhxx-romfs-native-table
11,17,2,3,1,mhxx-romfs-native-table
11,17,3,4,1,mhxx-romfs-native-table
11,17,4,5,1,mhxx-romfs-native-table
11,17,5,6,2,mhxx-romfs-native-table
11,17,6,7,2,mhxx-romfs-native-table
11,18,0,1,0,mhxx-romfs-native-table
11,18,1,2,0,mhxx-romfs-native-table
11,18,2,3,0,mhxx-romfs-native-table
11,18,3,4,0,mhxx-romfs-native-table
11,18,4,5,1,mhxx-romfs-native-table
11,18,5,6,2,mhxx-romfs-native-table
11,18,6,7,2,mhxx-romfs-native-table
11,19,0,1,0,mhxx-romfs-native-table
11,19,1,2,0,mhxx-romfs-native-table
11,19,2,3,1,mhxx-romfs-native-table
11,19,3,4,1,mhxx-romfs-native-table
11,19,4,5,2,mhxx-romfs-native-table
11,19,5,6,2,mhxx-romfs-native-table
11,19,6,7,2,mhxx-romfs-native-table
11,20,0,1,0,mhxx-romfs-native-table
11,20,1,2,0,mhxx-romfs-native-table
11,20,2,3,0,mhxx-romfs-native-table
11,20,3,4,0,mhxx-romfs-native-table
11,20,4,5,0,mhxx-romfs-native-table
11,20,5,6,1,mhxx-romfs-native-table
11,20,6,7,1,mhxx-romfs-native-table
11,21,0,1,1,mhxx-romfs-native-table
11,21,1,2,1,mhxx-romfs-native-table
11,21,2,3,1,mhxx-romfs-native-table
11,21,3,4,1,mhxx-romfs-native-table
11,21,4,5,2,mhxx-romfs-native-table
11,21,5,6,2,mhxx-romfs-native-table
11,21,6,7,2,mhxx-romfs-native-table
11,22,0,1,0,mhxx-romfs-native-table
11,22,1,2,0,mhxx-romfs-native-table
11,22,2,3,0,mhxx-romfs-native-table
11,22,3,4,1,mhxx-romfs-native-table
11,22,4,5,1,mhxx-romfs-native-table
11,23,0,1,0,mhxx-romfs-native-table
11,23,1,2,0,mhxx-romfs-native-table
11,23,2,3,0,mhxx-romfs-native-table
11,23,3,4,0,mhxx-romfs-native-table
11,23,4,5,0,mhxx-romfs-native-table
11,23,5,6,0,mhxx-romfs-native-table
11,23,6,7,1,mhxx-romfs-native-table
11,23,7,8,1,mhxx-romfs-native-table
11,24,0,1,0,mhxx-romfs-native-table
11,24,1,2,0,mhxx-romfs-native-table
11,24,2,3,0,mhxx-romfs-native-table
11,24,3,4,0,mhxx-romfs-native-table
11,24,4,5,1,mhxx-romfs-native-table
11,24,5,6,1,mhxx-romfs-native-table
11,25,0,1,2,mhxx-romfs-native-table
11,25,1,2,2,mhxx-romfs-native-table
11,25,2,3,2,mhxx-romfs-native-table
11,25,3,4,3,mhxx-romfs-native-table
11,25,4,5,3,mhxx-romfs-native-table
11,25,5,6,3,mhxx-romfs-native-table
11,25,6,7,3,mhxx-romfs-native-table
11,26,0,1,2,mhxx-romfs-native-table
11,26,1,2,2,mhxx-romfs-native-table
11,26,2,3,2,mhxx-romfs-native-table
11,26,3,4,2,mhxx-romfs-native-table
11,26,4,5,2,mhxx-romfs-native-table
11,26,5,6,2,mhxx-romfs-native-table
11,27,0,1,1,mhxx-romfs-native-table
11,27,1,2,1,mhxx-romfs-native-table
11,27,2,3,1,mhxx-romfs-native-table
11,27,3,4,2,mhxx-romfs-native-table
11,27,4,5,2,mhxx-romfs-native-table
11,28,0,1,1,mhxx-romfs-native-table
11,28,1,2,1,mhxx-romfs-native-table
11,28,2,3,2,mhxx-romfs-native-table
11,28,3,4,2,mhxx-romfs-native-table
11,28,4,5,2,mhxx-romfs-native-table
11,28,5,6,2,mhxx-romfs-native-table
11,29,0,1,1,mhxx-romfs-native-table
11,29,1,2,1,mhxx-romfs-native-table
11,29,2,3,1,mhxx-romfs-native-table
11,29,3,4,1,mhxx-romfs-native-table
